25
0.06
4
0.132781,0.41553,1
0.187861,0.617854,1
0.045618,0.295244,1
0.317279,0.271703,1
0.396033,0.587545,1
0.389751,0.521652,1
0.563134,0.280311,1
0.306663,0.19422,1
0.188311,0.147599,1
0.333834,0.363584,1
0.293102,0.223198,1
0.105588,0.131942,1
0.640838,0.388391,1
0.526627,0.225076,1
0.560147,0.279918,1
0.534016,0.437038,1
0.57926,0.544679,1
0.603101,0.375569,1
0.509647,0.58763,1
0.203863,0.34273,1
0.182044,0.078608,1
0.485792,0.184802,1
0.413359,0.079968,1
0.468994,0.569839,1
0.430028,0.094016,1
0.229425,0.195247,1
0.121348,0.529846,1
0.34838,0.652165,1
0.309729,0.020128,1
0.602983,0.358331,1
0.11612,0.302984,1
0.106628,0.314972,1
0.44857,0.040725,1
0.542095,0.111055,1
0.15116,0.439883,1
0.124495,0.415212,1
0.500699,0.11839,1
0.46704,0.376877,1
0.107473,0.279231,1
0.625305,0.361376,1
0.129118,0.343634,1
0.299627,0.337792,1
0.275784,0.490274,1
0.524376,0.304913,1
0.389708,0.352442,1
0.352139,0.049134,1
0.200692,0.567738,1
0.140708,0.487426,1
0.394225,0.494827,1
0.633455,0.210149,1
0.277874,0.260593,1
0.267067,0.482645,1
0.391502,0.430849,1
0.248306,0.547934,1
0.220725,0.465468,1
0.087812,0.296437,1
0.569234,0.460812,1
0.054149,0.538172,1
0.29182,0.480776,1
0.388482,0.440186,1
0.508796,0.414869,1
0.271917,0.510489,1
0.382422,0.211337,1
0.518591,0.482584,1
0.596069,0.101815,1
0.198115,0.466043,1
0.554616,0.454687,1
0.473189,0.455355,1
0.109435,0.269014,1
0.578878,0.157694,1
0.433344,0.421119,1
0.422374,0.525801,1
0.531887,0.354386,1
0.322546,0.611272,1
0.038865,0.406608,1
0.4802,0.59923,1
0.30042,0.12357,1
0.661973,0.301572,1
0.166175,0.166041,1
0.474458,0.32685,1
0.24605,0.125312,1
0.293388,0.6507,1
0.671474,0.337827,1
0.495054,0.271756,1
0.212783,0.356734,1
0.641327,0.391628,1
0.481476,0.447558,1
0.34182,0.568731,1
0.389372,0.684976,1
0.478324,0.388294,1
0.338325,0.696772,1
0.293653,0.091962,1
0.519084,0.054693,1
0.267589,0.271884,1
0.024461,0.402641,1
0.510951,0.312957,1
0.406345,0.220976,1
0.427624,0.294772,1
0.146816,0.472911,1
0.625248,0.1993,1
0.136282,0.402784,1
0.530146,0.620009,1
0.371274,0.631629,1
0.645547,0.189668,1
0.113888,0.520948,1
0.570992,0.380354,1
0.272332,0.050118,1
0.627581,0.197344,1
0.39982,0.323302,1
0.481647,0.479636,1
0.180937,0.154101,1
0.565528,0.211778,1
0.509997,0.515981,1
0.152908,0.541938,1
0.596069,0.544139,1
0.207824,0.133556,1
0.51228,0.354969,1
0.142126,0.30774,1
0.054791,0.483017,1
0.660726,0.324878,1
0.094928,0.539158,1
0.344728,0.278719,1
0.402825,0.605965,1
0.225109,0.420822,1
0.36179,0.54932,1
0.465925,0.166103,1
0.343978,0.050979,1
0.501128,0.401748,1
0.472668,0.626855,1
0.676059,0.315422,1
0.629921,0.561384,1
0.228134,0.464442,1
0.390987,0.095875,1
0.39848,0.01758,1
0.077445,0.306646,1
0.593978,0.414265,1
0.231835,0.206203,1
0.493457,0.603832,1
0.159855,0.406093,1
0.029913,0.478071,1
0.258426,0.342919,1
0.481797,0.210106,1
0.242308,0.102781,1
0.43427,0.343734,1
0.459347,0.438232,1
0.47623,0.579805,1
0.589026,0.316391,1
0.567872,0.383609,1
0.42827,0.235933,1
0.039847,0.3064,1
0.444114,0.466508,1
0.512191,0.498153,1
0.704555,0.402587,1
0.466304,0.104031,1
0.048562,0.469384,1
0.406699,0.404817,1
0.695068,0.350695,1
0.369637,0.590221,1
0.070053,0.423917,1
0.37901,0.300668,1
0.26525,0.423853,1
0.376559,0.589117,1
0.529282,0.569081,1
0.433476,0.386372,1
0.344678,0.470924,1
0.439501,0.281497,1
0.501589,0.055479,1
0.624915,0.359947,1
0.187464,0.504696,1
0.099278,0.367887,1
0.283123,0.622528,1
0.563613,0.245095,1
0.358646,0.558533,1
0.285516,0.635306,1
0.575662,0.620484,1
0.346661,0.094355,1
0.217134,0.374465,1
0.168038,0.47964,1
0.272521,0.26076,1
0.360408,0.470867,1
0.27628,0.53314,1
0.232578,0.643514,1
0.106407,0.148078,1
0.712309,0.328444,1
0.686178,0.285122,1
0.317443,0.356284,1
0.420756,0.227963,1
0.127488,0.238069,1
0.051218,0.523942,1
0.657182,0.454226,1
0.148919,0.155828,1
0.101986,0.529274,1
0.447919,0.467426,1
0.081109,0.307025,1
0.108094,0.364588,1
0.271854,0.164107,1
0.459422,0.697486,1
0.439044,0.697976,1
0.329249,0.461334,1
0.183068,0.273927,1
0.160049,0.124425,1
0.055806,0.302719,1
0.348948,0.50981,1
0.634459,0.457714,1
0.408228,0.040045,1
0.137914,0.382816,1
0.407403,0.669132,1
0.406034,0.59025,1
0.180953,0.448552,1
0.121902,0.14656,1
0.498155,0.533083,1
0.509457,0.534202,1
0.321452,0.089518,1
0.601539,0.444614,1
